age,balance,duration,pdays,unemployment,married,education,housing,default,loan,y
33,210,201,-1,0,1,1,1,0,1,no
26,1275,18,-1,0,0,1,1,0,0,no
50,579,83,-1,0,1,1,0,0,0,no
60,2934,233,-1,0,0,1,0,0,0,no
47,6637,174,-1,0,1,1,1,0,0,no
31,271,89,-1,0,1,1,0,0,0,no
52,0,145,94,0,1,1,0,0,0,no
36,472,1017,-1,0,1,1,1,0,0,no
43,487,548,-1,0,1,0,1,0,0,no
30,699,213,-1,0,0,1,1,0,0,no
32,150,210,-1,0,1,1,0,0,0,no
31,1130,224,74,0,0,1,1,0,0,no
29,584,541,-1,0,0,1,1,0,0,no
48,3186,104,-1,0,0,1,0,0,1,no
32,133,171,-1,0,0,1,0,0,0,yes
30,868,387,-1,0,0,1,0,0,0,no
48,480,830,352,0,1,1,1,0,0,yes
51,1883,57,-1,0,1,0,1,0,0,no
34,606,97,-1,0,1,1,0,0,0,yes
35,603,474,-1,0,1,1,1,0,0,no
49,548,115,-1,0,0,0,0,0,0,no
36,-872,153,183,1,1,1,1,0,1,no
37,33,106,167,0,0,1,1,0,0,no
37,1689,645,-1,0,1,1,1,0,0,no
49,902,210,-1,0,1,0,0,0,0,no
44,0,97,-1,0,0,1,1,0,1,no
40,260,52,152,0,1,1,0,0,0,no
57,589,223,76,0,1,1,1,0,0,no
39,626,126,-1,0,1,1,1,0,0,no
38,0,1473,-1,0,1,1,0,0,1,no
51,78,723,-1,0,0,1,1,0,0,no
27,3792,279,-1,0,0,1,0,0,0,yes
38,14058,293,-1,0,0,1,0,0,0,no
30,-522,670,286,0,0,1,1,0,1,yes
36,386,359,-1,0,0,0,0,0,0,no
37,1978,404,182,1,1,1,0,0,0,yes
53,459,317,192,0,1,1,0,0,0,no
38,2812,830,-1,1,1,1,1,0,0,yes
48,5057,37,-1,0,1,1,0,0,1,no
26,-759,191,-1,0,1,1,1,0,0,no
33,-416,767,-1,0,0,1,1,0,0,yes
47,2106,168,-1,0,1,0,1,0,0,no
45,220,89,-1,0,0,1,1,0,0,no
32,0,746,-1,0,0,1,1,0,0,no
69,426,225,90,0,1,0,0,0,0,yes
65,4717,256,-1,0,1,0,0,0,0,yes
37,395,219,-1,0,1,1,1,0,0,no
45,0,211,-1,0,0,0,1,0,0,no
36,-206,177,-1,0,1,1,1,0,0,no
62,6,216,183,0,0,1,1,0,0,yes
37,4039,106,-1,0,1,1,0,0,1,no
39,687,869,-1,0,0,1,1,0,0,yes
38,-242,1173,278,0,0,1,1,0,0,yes
31,582,58,-1,0,1,1,1,0,0,no
58,8218,124,-1,0,0,0,1,0,0,no
44,1424,201,-1,0,0,1,1,0,0,no
31,92,688,-1,0,1,1,1,0,0,yes
33,2085,501,-1,0,0,1,0,0,0,yes
36,197,260,-1,0,0,1,0,0,0,yes
31,2305,139,-1,0,0,1,0,0,0,no
45,-547,214,-1,0,1,1,1,0,0,no
30,411,142,-1,0,0,1,0,0,0,no
34,584,154,-1,0,1,1,1,0,0,no
34,997,81,-1,0,1,1,1,0,1,no
39,83,69,-1,0,0,1,1,0,0,no
41,6563,136,-1,0,1,1,0,0,0,no
32,0,99,-1,0,0,1,1,0,0,no
32,0,9,-1,0,0,1,0,0,0,no
36,398,278,-1,0,1,0,1,0,0,no
35,1145,82,-1,0,1,1,1,0,0,no
32,2,100,-1,0,0,1,1,0,0,yes
33,201,171,183,0,0,1,1,0,0,no
49,563,84,-1,0,1,0,0,0,0,no
35,3161,433,-1,0,1,1,0,0,0,no
31,0,624,-1,0,1,1,0,0,1,no
42,1331,698,-1,0,1,1,0,0,0,no
34,2929,518,-1,0,1,0,0,0,0,yes
32,-220,123,-1,0,1,1,1,1,1,no
29,5980,317,-1,0,0,1,1,0,0,no
32,48,8,-1,0,0,1,1,0,0,no
50,0,118,-1,0,0,0,0,0,0,no
58,3382,294,309,0,1,1,0,0,1,no
59,2308,815,87,0,1,1,0,0,0,yes
25,10,857,-1,0,1,1,1,0,0,yes
57,162,174,-1,0,1,1,1,0,0,no
30,1073,1130,-1,0,0,1,1,0,0,no
26,1700,13,-1,0,0,1,1,0,0,no
50,148,198,-1,0,0,0,1,0,0,no
39,0,503,-1,0,1,1,1,0,0,no
45,185,249,-1,0,1,0,1,0,0,no
37,896,343,-1,0,0,1,0,0,1,no
47,1279,479,-1,0,0,0,1,0,0,no
50,199,116,253,0,1,1,1,0,1,no
40,99,15,-1,0,1,1,0,0,0,no
35,378,427,-1,0,1,0,1,0,0,no
53,15,921,-1,0,1,1,0,0,0,yes
35,147,41,184,0,1,1,1,0,1,no
54,2225,73,-1,0,1,1,0,0,1,no
35,1810,65,-1,0,0,1,1,0,0,no
31,-6,94,-1,0,1,0,0,1,1,no
46,435,192,-1,0,0,1,1,0,0,no
52,335,411,182,0,1,1,0,0,0,yes
34,-251,641,-1,0,0,1,0,0,0,yes
46,5,305,-1,0,0,1,1,0,1,no
54,641,472,148,0,1,1,1,0,0,no
37,0,115,-1,0,1,1,1,0,0,no
39,722,141,-1,0,1,1,0,0,0,no
50,3337,24,-1,0,1,1,1,0,1,no
44,0,264,-1,0,0,1,0,0,0,no
56,1504,66,-1,0,1,1,1,0,0,no
40,35,318,317,0,1,1,0,0,0,no
36,895,622,-1,0,1,1,1,0,1,no
33,752,104,-1,0,1,1,1,0,0,no
33,1925,76,-1,0,0,1,1,0,0,no
42,-246,149,-1,0,1,1,1,0,0,no
30,901,601,-1,0,0,1,1,0,1,no
33,894,509,-1,0,0,1,0,0,0,no
26,592,174,-1,0,0,1,1,0,1,no
26,3529,57,-1,0,0,1,0,0,1,no
37,0,187,-1,0,1,1,1,0,1,no
59,0,493,-1,0,1,0,0,0,0,yes
49,371,18,-1,0,1,0,1,0,0,no
33,1,257,-1,0,0,0,1,0,0,no
46,834,196,-1,0,0,1,1,0,0,no
55,298,144,-1,0,1,0,1,0,0,no
49,306,285,-1,0,1,1,1,0,0,no
51,143,627,-1,0,1,1,1,0,0,no
27,186,136,-1,0,1,1,1,0,0,no
44,5597,27,-1,0,1,1,0,0,0,no
40,1547,88,173,0,0,1,1,0,0,no
36,1852,362,-1,0,1,1,0,0,0,no
46,1790,214,-1,0,0,1,1,0,0,no
30,20,404,340,0,0,1,1,0,0,no
35,8652,103,-1,0,1,1,1,0,0,no
31,1626,356,286,0,0,1,0,0,0,no
37,749,219,-1,0,1,1,0,0,0,no
49,51,984,-1,0,1,0,1,0,0,no
27,-1,60,-1,0,0,1,0,1,0,no
32,-32,145,-1,0,1,1,1,0,0,no
70,6850,252,183,0,0,1,0,0,0,no
22,333,129,-1,0,0,1,0,0,1,no
58,-27,77,-1,0,1,1,0,0,1,no
33,932,226,-1,0,1,1,1,0,0,no
83,0,664,77,0,0,0,0,0,0,no
50,100,157,299,0,0,1,1,0,1,no
53,-626,205,-1,0,1,1,1,0,0,no
37,9,484,-1,0,0,1,0,0,0,no
55,653,800,-1,0,0,0,0,0,0,no
49,3608,231,-1,0,1,1,1,0,0,yes
41,293,102,-1,0,1,0,1,0,1,no
40,36,240,-1,0,0,1,1,0,0,no
48,263,350,-1,0,1,1,1,0,0,no
27,8366,458,349,0,0,1,0,0,0,no
30,2186,366,-1,0,0,1,1,0,0,no
37,20453,115,-1,0,0,1,1,0,0,no
37,105,260,-1,0,0,1,0,0,1,no
40,440,327,-1,0,1,1,1,0,0,no
73,519,434,57,0,1,0,0,0,0,yes
50,19447,166,-1,0,1,1,1,0,1,no
53,225,171,-1,0,1,0,0,0,0,no
47,2548,577,368,0,1,1,1,0,0,no
33,0,224,-1,0,0,1,0,0,0,no
50,2284,1088,-1,0,1,0,1,0,0,yes
51,40,79,370,0,1,0,1,0,0,no
42,364,52,-1,0,0,1,0,0,0,no
34,174,259,-1,0,0,1,0,0,0,no
44,10888,163,-1,0,1,1,1,0,0,no
32,0,159,195,0,1,1,1,0,1,no
60,225,54,-1,0,1,1,0,0,0,no
60,2131,421,-1,0,0,1,0,0,0,no
29,-20,574,-1,0,0,1,0,0,1,yes
39,36,70,-1,0,0,1,0,0,0,no
47,2642,310,-1,0,1,0,0,0,0,no
30,400,223,-1,0,1,1,1,0,0,no
31,1214,39,-1,0,0,1,0,0,0,no
34,-292,181,-1,0,0,1,1,0,0,no
51,1415,151,-1,0,1,1,1,0,0,no
38,213,270,-1,0,1,1,1,0,0,no
47,2540,110,-1,0,0,1,0,0,0,no
46,3232,94,-1,0,0,1,0,0,0,no
33,296,90,-1,0,1,1,0,0,0,no
30,42,115,-1,0,1,1,0,0,0,no
40,697,220,219,0,1,1,0,0,0,no
38,13156,291,331,0,0,1,1,0,0,no
63,1490,506,-1,0,0,1,0,0,0,yes
33,150,151,-1,0,1,1,0,0,0,no
59,0,812,-1,0,1,1,0,0,0,yes
29,4210,119,-1,0,0,1,1,0,0,no
54,1012,33,175,0,0,1,1,0,0,no
57,16063,352,-1,0,1,1,1,0,0,no
57,5431,383,-1,0,1,0,1,0,1,no
28,317,21,-1,0,0,1,1,0,0,no
30,4787,266,167,0,0,1,1,0,0,no
28,225,866,-1,0,1,1,1,0,1,no
45,3854,10,-1,0,0,0,1,0,0,no
29,92,240,-1,0,0,1,1,0,0,no
42,-10,291,-1,0,1,0,1,0,0,no
31,-617,115,-1,0,1,1,1,0,0,no
59,195,366,-1,0,0,0,0,0,0,no
41,1172,153,-1,0,1,0,1,0,0,no
57,0,197,-1,0,1,1,0,0,0,no
43,0,106,-1,0,0,1,0,0,0,no
30,-94,41,-1,0,0,1,1,0,0,no
26,609,112,-1,0,0,1,0,0,0,no
52,4,30,-1,0,0,1,0,0,1,no
32,1121,211,-1,0,0,1,1,0,1,no
39,355,313,-1,0,0,1,1,0,0,no
31,3653,252,168,0,1,1,1,0,1,no
83,1097,181,-1,0,0,0,0,0,0,yes
34,436,118,-1,0,1,1,0,0,1,no
40,4795,57,-1,0,1,1,1,0,0,no
39,266,102,-1,0,1,1,0,0,0,no
50,3357,239,-1,1,1,1,0,0,0,yes
30,101,187,-1,0,1,1,1,0,1,no
43,10910,66,-1,0,1,1,1,0,0,no
49,1568,206,-1,0,1,1,0,0,0,no
41,0,239,368,0,0,0,0,0,0,no
35,305,7,367,0,1,1,1,0,0,no
57,31,260,-1,0,1,1,0,0,0,no
29,452,347,-1,0,1,1,1,0,0,no
48,5,697,-1,0,1,1,1,0,0,no
38,7929,182,-1,0,0,1,0,0,0,no
41,39,549,-1,0,1,0,1,0,0,yes
39,267,1151,-1,0,1,0,0,0,0,no
31,4945,445,-1,0,1,1,0,0,0,no
51,463,213,-1,0,1,1,1,0,0,no
35,2116,409,-1,1,0,1,1,0,0,no
45,59,873,-1,0,0,1,1,0,0,yes
28,131,147,-1,0,1,1,1,0,0,no
57,107,85,-1,0,1,1,0,0,0,no
36,-35,339,-1,1,1,1,0,0,0,no
49,230,96,-1,0,1,0,1,0,0,no
34,2679,195,-1,0,0,1,1,0,0,no
65,493,622,182,0,1,0,0,0,0,no
26,256,101,-1,0,0,1,1,0,0,no
52,-133,96,-1,0,1,0,0,0,0,no
32,811,563,-1,0,0,1,1,0,0,yes
33,302,670,-1,1,1,1,1,0,1,no
43,3529,190,-1,0,1,1,1,0,0,no
26,75,351,-1,0,0,1,1,0,1,no
45,999,215,188,0,1,1,1,0,0,no
30,7845,59,-1,0,0,1,1,0,0,no
37,260,446,-1,0,0,0,1,0,0,no
45,2048,310,804,0,0,1,1,0,0,yes
34,1557,213,-1,0,1,1,1,0,1,no
35,505,371,-1,0,1,1,1,0,1,no
41,1536,54,-1,0,1,1,0,0,0,no
42,0,118,-1,0,1,1,0,0,0,no
48,439,212,249,0,1,0,1,0,0,no
45,44,81,-1,0,1,0,0,0,0,no
47,295,157,-1,0,1,1,1,0,0,no
37,190,194,-1,0,1,0,1,0,1,no
32,3935,129,-1,0,1,1,1,0,0,no
40,-17,474,256,0,1,1,1,0,1,yes
35,175,219,246,0,0,1,1,0,0,no
31,4888,475,166,0,0,1,1,0,0,no
36,40,359,-1,0,0,1,0,0,0,no
44,4460,168,-1,0,1,1,0,0,0,no
52,98,148,-1,0,0,1,0,0,1,no
28,330,197,-1,0,0,1,0,0,0,no
45,13117,42,-1,0,1,0,0,0,0,no
38,12877,118,-1,0,1,1,0,0,0,no
39,1506,299,-1,0,1,0,1,0,0,no
28,0,198,-1,0,0,1,0,0,0,no
31,775,361,-1,0,0,1,0,0,0,no
46,258,217,-1,0,1,0,1,0,0,no
22,246,25,-1,0,0,1,1,0,0,no
49,2146,1516,353,0,0,0,1,0,0,yes
44,304,129,-1,1,1,1,1,0,0,no
31,360,592,-1,0,0,1,1,0,0,no
53,3316,331,-1,0,1,0,1,0,0,no
55,6880,353,-1,0,1,1,0,0,0,no
35,2189,256,-1,0,1,1,0,0,0,no
35,5304,340,183,0,1,1,1,0,0,no
37,102,101,-1,0,0,1,1,0,0,no
50,181,599,-1,0,1,1,1,0,0,no
37,3953,610,138,0,1,0,1,0,0,no
37,6969,412,-1,0,0,0,1,0,0,no
29,572,314,195,0,0,1,0,0,0,yes
31,223,508,315,0,0,1,1,0,0,no
40,-396,127,-1,0,1,1,1,0,0,no
47,164,212,-1,0,0,1,0,0,0,no
55,2678,151,-1,0,1,1,0,0,1,no
33,920,58,122,0,0,1,1,0,0,no
53,4554,8,-1,0,0,1,0,0,0,no
38,623,297,144,0,0,1,0,0,0,yes
61,967,180,-1,0,1,1,0,0,0,no
43,1577,87,-1,1,0,1,1,0,0,no
42,1,59,-1,0,1,0,1,0,0,no
36,0,81,-1,0,0,1,0,0,0,no
31,1166,207,-1,0,0,1,1,0,0,no
59,3534,216,-1,0,1,0,0,0,0,no
29,200,322,-1,0,1,0,1,0,0,no
33,4790,137,272,0,1,1,1,0,0,no
44,-237,73,-1,0,1,0,1,0,0,no
43,1335,371,-1,0,1,1,1,0,0,no
42,603,298,-1,0,1,1,1,0,0,no
32,577,101,-1,0,0,1,0,0,0,no
43,0,110,-1,0,1,1,1,0,0,no
39,163,107,-1,0,0,1,1,0,0,no
23,1158,743,-1,0,1,0,1,0,0,no
43,642,644,-1,0,1,1,0,0,0,no
46,466,169,-1,0,1,1,1,0,0,no
31,119,380,-1,0,1,1,1,0,0,no
38,3436,663,-1,0,1,1,0,0,0,yes
53,238,238,361,0,1,0,1,0,0,no
37,378,514,-1,0,1,0,1,0,0,no
49,32,128,-1,0,0,1,0,0,0,no
31,315,130,2,1,0,1,0,0,0,no
45,6945,131,356,0,1,1,0,0,0,no
58,3496,111,-1,0,1,1,1,0,0,no
35,0,169,-1,0,0,1,1,0,0,no
32,309,346,234,0,0,1,1,0,1,no
28,0,205,-1,0,0,1,1,0,0,no
26,668,576,-1,0,0,1,1,0,0,yes
48,1175,1476,-1,0,1,1,1,0,0,no
30,363,171,-1,0,0,1,0,0,0,no
31,38,185,-1,0,0,1,0,0,0,no
31,1183,676,-1,0,1,1,1,0,0,no
45,942,362,-1,0,0,0,0,0,0,no
38,4196,193,-1,0,1,1,1,0,0,no
34,297,63,-1,0,1,1,1,0,0,no
42,-91,43,-1,0,1,1,1,0,1,no
60,362,816,-1,0,1,0,0,0,1,yes
42,1080,951,370,0,0,1,1,0,1,yes
32,620,1234,-1,0,0,1,1,0,0,yes
42,-166,85,-1,1,0,1,0,0,0,no
33,288,306,-1,0,1,1,1,0,0,no
42,642,509,-1,0,1,0,1,0,1,no
51,2506,210,-1,0,1,1,0,0,0,no
36,566,129,-1,0,0,1,1,0,0,no
46,668,1263,-1,0,1,1,1,0,0,yes
40,1100,660,-1,0,1,1,1,0,0,no
49,322,356,-1,0,1,1,0,0,0,no
38,1205,45,153,0,1,1,1,0,0,no
32,473,624,-1,0,0,1,1,0,0,no
33,-333,329,-1,0,1,1,1,0,0,no
57,-3313,153,-1,0,1,1,1,1,1,no
57,295,151,-1,0,1,1,0,0,0,no
28,1137,129,211,0,1,1,0,0,0,no
44,1136,345,249,0,0,1,1,0,1,no
